,0,1,3,4,5,6,7,8
1,0.16666666666666666,0.8262032085561497,0.75,0.0,0.75,0.2222222222222222,0.8869936034115139,0.30952380952380953
2,0.38235294117647056,0.8746478873239436,0.7948717948717948,0.0,0.7358490566037735,0.05555555555555555,0.8623529411764705,0.3698630136986301
3,0.425531914893617,0.8769685039370079,0.9230769230769231,0.0,0.7241379310344828,0.10714285714285714,0.8972366148531952,0.3191489361702128
4,0.5254237288135594,0.8931818181818182,0.8717948717948718,0.0,0.7086614173228346,0.24324324324324326,0.8880546075085324,0.37142857142857144
5,0.5,0.9080814312152992,0.8461538461538461,0.0,0.6496350364963503,0.2608695652173913,0.8893905191873589,0.40707964601769914
6,0.47560975609756095,0.9164531009738596,0.8461538461538461,0.0,0.6190476190476191,0.21818181818181817,0.8994708994708994,0.46551724137931033
7,0.5697674418604651,0.910688836104513,0.725,0.0,0.6462585034013606,0.359375,0.9132484677039132,0.4491525423728814
8,0.5795454545454546,0.9231448763250883,0.9,0.0,0.6802721088435374,0.375,0.9090064995357474,0.3865546218487395
9,0.5888888888888889,0.9240282685512368,0.9230769230769231,0.0,0.6802721088435374,0.358974358974359,0.9080779944289693,0.4
10,0.5604395604395604,0.9235865724381626,0.8974358974358975,0.0,0.6802721088435374,0.40963855421686746,0.9085422469823584,0.3884297520661157
11,0.5217391304347826,0.9240618101545254,0.8974358974358975,0.0,0.6802721088435374,0.39285714285714285,0.9103992571959145,0.49586776859504134
12,0.5434782608695652,0.9271523178807947,0.8974358974358975,0.0,0.6802721088435374,0.4,0.904363974001857,0.512396694214876
