,0,1,2,3,4,5,6,7,8
1,0.26666666666666666,0.6279863481228669,0.0,0.10344827586206896,0.0,0.2717391304347826,0.25,0.5454545454545454,0.6705336426914154
2,0.13793103448275862,0.654639175257732,0.0,0.1896551724137931,0.0,0.29508196721311475,0.25,0.6607460035523979,0.7786885245901639
3,0.325,0.6912442396313364,0.0,0.21176470588235294,0.09090909090909091,0.3382352941176471,0.24166666666666667,0.6887816646562123,0.7813021702838063
4,0.30612244897959184,0.7275892080069626,0.0,0.2972972972972973,0.06666666666666667,0.36944444444444446,0.3364485981308411,0.7027522935779816,0.7691228070175439
5,0.24528301886792453,0.7659425367904695,0.0,0.34782608695652173,0.05263157894736842,0.5089686098654709,0.28428927680798005,0.7348767737117252,0.7799619530754597
6,0.22807017543859648,0.7894428152492668,0.125,0.4817073170731707,0.043478260869565216,0.551789077212806,0.288981288981289,0.7923222152297043,0.7706586826347306
7,0.18333333333333332,0.7973997833152763,0.2,0.5301204819277109,0.18518518518518517,0.5157116451016636,0.3291814946619217,0.7851985559566786,0.7854691075514875
8,0.20634920634920634,0.817907444668008,0.09090909090909091,0.48214285714285715,0.2,0.5818181818181818,0.37753510140405616,0.7832853025936599,0.7863915225878416
9,0.125,0.8148893360160966,0.25,0.4583333333333333,0.09375,0.5709090909090909,0.46984572230014027,0.7838616714697406,0.8050245767340252
10,0.15384615384615385,0.8204225352112676,0.08333333333333333,0.5,0.2727272727272727,0.5781818181818181,0.47411444141689374,0.7976945244956772,0.7793959007551241
11,0.23076923076923078,0.8163983903420523,0.08333333333333333,0.5178571428571429,0.23529411764705882,0.5563636363636364,0.49195710455764075,0.7965417867435158,0.7888829502939605
12,0.13636363636363635,0.8223452440865626,0.16666666666666666,0.5119047619047619,0.14705882352941177,0.5654545454545454,0.46328437917222964,0.7976945244956772,0.798087141339001
13,0.15151515151515152,0.8188223452440866,0.08333333333333333,0.4880952380952381,0.11764705882352941,0.5745454545454546,0.44666666666666666,0.7936599423631124,0.7868852459016393
14,0.12121212121212122,0.8118712273641852,0.25,0.49404761904761907,0.11764705882352941,0.5709090909090909,0.468,0.792507204610951,0.7966280295047419
