,0,1,3,4,5,6,7,8
1,0.16666666666666666,0.839572192513369,0.85,0.0,0.6428571428571429,0.2222222222222222,0.8933901918976546,0.35714285714285715
2,0.5588235294117647,0.8788732394366198,0.7692307692307693,0.0,0.7547169811320755,0.16666666666666666,0.8658823529411764,0.4794520547945205
3,0.5319148936170213,0.8730314960629921,0.9230769230769231,0.0,0.7327586206896551,0.14285714285714285,0.9058721934369602,0.5212765957446809
4,0.5932203389830508,0.8954545454545455,0.8461538461538461,0.0,0.7086614173228346,0.21621621621621623,0.8948805460750853,0.5619047619047619
5,0.6142857142857143,0.9247378161628624,0.8717948717948718,0.0,0.6861313868613139,0.17391304347826086,0.9040632054176072,0.5929203539823009
6,0.573170731707317,0.920553562275756,0.8717948717948718,0.0,0.7619047619047619,0.2909090909090909,0.9139009139009139,0.5948275862068966
7,0.6976744186046512,0.9244655581947744,0.725,0.75,0.7278911564625851,0.296875,0.9226779820839227,0.6016949152542372
8,0.6477272727272727,0.9341872791519434,0.9,0.4,0.7414965986394558,0.2777777777777778,0.9261838440111421,0.5798319327731093
9,0.6222222222222222,0.9337455830388692,0.8974358974358975,0.4,0.7346938775510204,0.3974358974358974,0.9275766016713092,0.5833333333333334
10,0.5934065934065934,0.9350706713780919,0.8974358974358975,0.4,0.7278911564625851,0.3855421686746988,0.9257195914577531,0.5785123966942148
11,0.6195652173913043,0.9381898454746137,0.8974358974358975,0.4,0.7346938775510204,0.32142857142857145,0.9289693593314763,0.5785123966942148
12,0.5978260869565217,0.9346578366445916,0.8974358974358975,0.4,0.7551020408163265,0.38823529411764707,0.925255338904364,0.5867768595041323
